id,value
32539477924,50
32539477925,66
32539477926,11
32539477927,20
32539477928,43
32539598378,39
32539598379,74
32539598380,1
32539598381,18
32539598424,40
32539598425,44
32539598426,27
32539598427,95
32539598428,70
32539598429,36
32539598430,21
32539614026,27
32539614027,8
32539614028,13
32539614029,4
32539614030,94
32539664142,18
32539760427,92
32539760705,36
32540806240,16
32540926272,58
32541612627,24
32541612633,30
32541618496,7
32541618501,46
32541618504,64
32541748902,69
32541753343,9
32541753348,35
32541753353,14
32541753358,42
32541787319,74
32541787324,87
32541787326,37
32541787444,29
32541787450,80
32541787455,48
32541787458,16
32541816790,47
32541816797,18
32541816801,20
32541816803,25
32541816809,47
32541885098,100
32542073721,38
11213431,8
21695451820,37
21698616243,11
21700799015,44
21708072293,11
32536142650,71
32536143073,3
32536149273,80
32536163599,84
32536163603,36
32536163605,77
32536163617,32
32536163626,18
32536163629,76
32536163631,29
32536163634,23
32536163636,26
32536178511,35
32536294407,85
32536294500,86
32536326510,100
32536376147,57
32536416581,45
32536416593,91
32536418076,56
32536418079,12
32536418082,36
32536418086,34
32536418090,45
32536418093,93
32536418096,37
32536494751,10
32536494772,2
32537524362,31
32537524363,81
32537524364,26
32537524373,35
32537524374,21
32537524375,34
32537524376,33
32537537940,16
32537537941,72
32537537942,5
32537610529,33
32537670587,14
32537735166,54
32537831041,4
32538560643,66
32539462418,15
32539462419,32
32539462420,69
32539462421,62
32539462422,45
32539462423,24
32539462424,28
32539462425,20
32539462426,27
32539462427,3
32539462428,88
32539462429,13
32539462430,65
32539462431,36
32539484282,57
32539484283,55
32539484284,88
32539484285,19
32539614792,98
32539670108,70
32539752667,66
32539758565,73
32539758578,85
32539758579,80
32539758580,5
32539774615,18
32539774616,38
32539774617,94
32539774636,71
32539774639,77
32540108795,15
32540822042,24
32541213797,70
32541619336,74
32541703375,33
32541759605,49
32541787858,58
32541787862,2
32541787864,91
32541787866,95
32541806417,22
32541931593,83
43389177549,85
43389177550,90
43389177551,78
43389177552,14
43389177553,16
43389177554,98
43389177555,58
43389177556,13
43389221603,82
43390941845,89
43390941846,66
43390941847,77
43390941848,100
43390941849,64
43390941850,65
43390941851,63
43390941852,87
43390941853,89
43390941854,16
43390941855,63
43390941856,81
43390941857,24
43392894738,11
43393202162,68
43393202163,80
43393202164,92
43393202165,99
43393202166,63
43393202167,36
43393202168,35
43393202169,18
43393202170,61
43393370603,50
43394168890,36
75931870600,37
75932579605,94
32541737822,64
8969697,14
21691315823,11
32538743193,84
32539670427,66
32536417978,14
32541931509,48
32539670426,20
11213420,2
32536417981,73
32537831226,8
32541596985,85
32539605986,76
32539605987,41
32541596988,40
13355012,51
32536192661,31
32537531140,37
10854799940,5
3854772,70
32537531141,7
32537727206,66
32536185773,15
10852837841,62
10856916292,47
32535943027,95
32535943033,62
32535943041,88
32535943056,75
32536019532,87
32536192622,12
32536192626,65
32536192630,32
32536192635,16
32536192640,96
32536192646,55
32536192650,17
32536418049,28
32536418097,95
32536418098,31
32536418100,45
32536418105,32
32536418110,38
32536418114,58
32536418119,8
32536418123,66
32536418128,64
32536418133,12
32537470597,2
32537531133,69
32537531134,20
32537531135,1
32537531136,31
32537531137,29
32537531138,60
32537537943,53
32537537944,36
32537537945,71
32537537946,70
32537610721,69
32537650026,99
32537650027,6
32538580883,76
32538580887,64
32538580901,45
32539649042,59
32539649043,68
32539649044,25
32539649045,67
32539656877,32
32539656878,97
32539656879,1
32539656881,71
32539774640,16
32539774641,71
32539774642,79
32539774643,65
32539774644,39
32539774645,38
32539774646,83
32539774647,63
32539868984,84
32540011342,98
32541453954,76
32541581490,43
32541597505,94
32541597510,51
32541597515,30
32541597518,25
32541597524,27
32541597528,65
32541619653,4
32541894590,23
32541931599,55
32541931602,11
32541931606,13
43391778844,55
10860148280,78
43387865567,84
32537531122,18
32537531121,84
32536042235,27
10863003339,19
32536157038,38
32536163809,10
32536238472,88
32536238491,76
32536238492,22
32537537858,22
32537537859,90
32539263149,65
32539614547,15
32539614548,65
32539869024,51
32541759076,61
32537727204,69
10859968367,83
6807992,31
21695692075,48
32539605893,85
10859816242,55
32541596862,44
32538680479,32
32536418025,60
32538511183,38
32537726941,9
32536418021,49
32541737853,93
32536178403,4
32536418007,42
32539656856,9
10853234832,52
32541597433,55
32541597428,31
32536333983,90
32539605991,43
32539752876,93
32539649767,69
32535958173,44
32535958165,16
32536027740,100
54227076070,20
32540740876,42
5690425,67
7678921,13
9486333,12
16784349,28
10846869227,95
10848193285,42
10849988748,89
10852626450,55
10852626452,1
10853470633,9
10860148106,4
32537816048,94
32540919235,57
21693097017,83
21693097018,80
32539462733,25
32536055831,39
32539897293,9
10849034701,43
32537524707,54
32536142569,43
32538368954,8
32539462731,13
32537822721,21
32539868845,8
32541737235,95
21707781077,25
10860070123,87
43395270436,53
43397640560,29
54228678155,42
65080274025,38
65082857790,5
65082857868,64
65084408689,84
65084550961,69
65084818159,24
65084818160,90
65084818362,46
65085115161,49
65086429711,63
65086878950,71
75917061792,84
75917379740,27
75931586750,88
75931586754,32
75932586093,78
75933199940,65
75933199941,56
75933690272,73
10854372605,1
10855034692,44
10859509956,22
32535950866,42
32536222985,53
32541456282,44
43395196909,45
43395383067,6
43395383068,80
43395383069,51
43395383070,11
43395383113,50
43395383139,55
43395383140,90
43395653288,35
43395653810,53
43397457340,74
43397457341,82
43397559055,10
43397559056,26
43397559103,83
43397644548,32
43398368948,97
54227255669,7
54227255670,92
54227255672,84
54227255674,58
54227255748,95
54227255750,87
54227255752,94
54227255754,68
54227255756,24
54227255758,99
54228311863,98
54228311866,84
65079328116,99
75931870519,34
75931870520,78
75932774525,36
75932774529,16
75932774535,59
75932889363,61
75933471441,14
75933690097,32
75933981623,31
32540740755,21
32536143054,64
32536018399,37
32539599420,30
12090727,90
32537530520,59
32536063206,54
32537530518,86
10849013842,14
10863003031,32
10863163283,65
10863163381,14
10863241922,56
21698202336,53
21698202337,60
21699945047,72
21700799195,74
32536410304,85
32536417078,71
32540909969,40
32538369056,49
10850831592,65
32536417553,48
5186560,48
10850338593,20
10854591480,6
10857100918,40
10863382080,54
21697758502,92
21700799074,7
32538368695,16
32536071238,38
32536071240,92
32536071242,79
32536071248,76
32536071250,9
32536071253,66
32537663211,8
32537663212,87
32539759585,65
32539759587,8
32539759590,92
32539759592,9
32540011294,91
32541903841,50
32541903846,27
32541903851,43
32541903854,12
32541903858,56
32541903863,96
32541903871,94
32541979225,34
43391845432,76
32537525187,32
32535936882,2
32535950988,38
32535950994,60
32535950996,28
32535951009,54
32536149890,10
32536149891,61
32536222986,61
32536333659,89
32536333663,78
32536333671,70
32537662368,54
32537809182,22
32537809183,75
32537809184,87
32537816049,38
32537816050,73
32539597761,9
32539597762,66
32539607284,5
32539607285,71
32539607286,25
32540594871,99
32540910806,25
32541581338,73
32541581342,53
32541810528,73
32541939868,94
32542157967,52
43387865526,5
43391010297,68
43391010298,13
32539597760,55
32539461790,56
32537712462,23
32541634521,46
32537162458,68
32540595644,42
32538369087,49
32541997980,2
32536398828,76
32541487781,59
32540799441,28
21691421431,85
32538581908,51
32540740775,17
32540799265,4
17126669,11
32538680047,45
10863734099,55
32536028284,28
32540799251,45
54227076066,34
54227609122,6
54227609123,89
32536028280,20
32538680044,3
32536287588,87
43391010296,42
54227609124,16
54227076068,23
32537524705,22
32536055825,14
32537524703,43
21695339037,50
32539462730,51
32536348149,34
32536402984,30
32536655403,13
32537719321,74
32539649615,38
32536028224,67
32541279804,65
18197822,89
19551671,64
32541589822,43
10851109063,7
32541279817,2
32538680041,45
32538680038,25
32538581878,100
32538581875,93
32536028277,2
32538581872,93
10846899699,34
32539598984,60
21695452062,19
32537822729,81
32539598985,39
10845688958,64
32539598986,6
32541737252,15
32536028236,61
32536171265,63
32537822731,15
32536028228,32
32536171239,62
15130974,82
32537610621,9
10846954099,44
32536171242,61
32541589818,7
32535970385,88
32537822723,79
18654847,46
43393378871,87
32539462729,52
75932425728,59
32537524701,77
16935275,39
32536055821,41
32536398680,5
18056237,98
2475150,85
32537524699,64
32541737240,26
32536142566,90
32540799246,33
32538581863,81
16935309,62
18968817,1
32540799249,15
32536171281,86
32536171289,51
32536171290,85
32536171302,95
32536171305,16
32536171311,69
32536171316,19
32536171327,54
32536171331,70
32536171334,56
32536171339,68
32536333491,5
32536333569,24
32536333653,55
32536398681,88
32536398682,36
32536398683,9
32537470381,31
32537822735,88
32537822737,79
32537822739,71
32537822741,8
32537822743,91
32537822745,17
32537822747,92
32538531082,32
32539598990,60
32539598992,88
32539598994,65
32539598996,24
32539598998,3
32539599000,11
32539599001,71
32539897318,17
32540919231,87
32541029427,82
32541029429,77
32541581328,42
32541581332,35
32541581334,77
32541737255,85
32541737258,58
32541737264,38
32541737272,13
32541979125,61
32541979126,32
32536171275,28
32541737249,43
32536028231,96
65082126377,56
65082126378,33
65084444542,36
65085474647,45
65085740374,64
65086068497,75
65086068503,74
65086428696,15
75917508260,44
32538581866,20
32538581870,34
11213584,94
32537822733,70
32536028233,64
32541279815,44
32537822727,25
10862996052,77
3854593,72
32536171258,22
5186488,56
32539598988,85
14930575,80
10848790834,60
32536171248,39
32541737246,18
32537822725,21
32536171252,94
10862996054,42
32537711996,23
32536325960,98
15306767,36
10846812669,39
10848748329,84
32536655418,17
32537670296,29
32536157119,97
32541665336,31
32541030669,63
32536325948,38
32541716144,90
32536126814,10
10860069960,69
32539591491,81
32537712002,75
32536325958,17
32536325957,37
10854695632,34
32539591485,20
32536748527,41
32537711998,14
32537712000,4
32539591489,22
43389577289,53
32538635619,63
32537531027,14
32539656750,15
32537531026,58
43391012266,24
43391012267,97
32538742975,11
32539649614,96
32541787576,66
32541787578,80
32536072282,75
32542045399,5
32536143060,33
32539656749,62
32541453947,15
32536583362,84
32538687397,90
32539483969,12
32541817999,11
43387865700,76
32539656748,60
32537531025,14
43396933452,87
32536019531,84
10849034743,72
32540861771,54
32537530540,1
32538538206,55
32537530528,49
32539599430,91
32539461806,91
32536018428,16
6808128,53
32541780007,97
6808126,21
32536063270,51
10856584717,57
32541780004,44
819689,5
21695692052,76
32540919634,5
32539599432,25
10856805483,23
10855028251,55
32537712492,58
32536063226,11
32538369078,87
32540602790,21
32538538209,41
43390941875,70
10856916657,31
32538687721,100
32536656914,51
21698609657,97
21695452121,81
32540861773,10
32539461808,94
32539461809,92
32541780009,63
10859968051,24
11447671,78
32536656910,29
32541716133,93
11213687,87
8841136,10
32537711993,68
32539591484,20
32541453295,51
32536325952,98
21691421416,49
32541453301,73
32539591486,75
32537712497,96
21690890083,65
32536027282,84
12090726,43
10856584506,79
32536018457,50
32536238529,79
10848790710,5
21697758405,98
32536027283,31
32537830443,18
32536018476,93
32540595636,90
32537530542,100
32536063271,14
32541596075,94
10857005542,14
32536656904,27
32536246188,67
32539655931,56
32541596078,9
10860059947,82
32536063283,56
32537530544,66
32538505152,57
32538505146,80
13186809,5
32536027281,42
32536246185,89
11213484,51
32539655933,21
32536063285,47
32536063289,38
7678858,40
10847261834,62
32540861769,16
32541576018,40
32536656900,97
32540861767,35
21690665130,16
32537712490,19
32539461805,59
32536063267,34
32539655935,80
32538635527,15
10863407929,53
10856805798,8
10854695836,66
32540595642,60
32541030667,37
32539591494,71
10846697508,29
10846953096,15
10848926082,89
10848926083,20
10854806145,12
32536157120,66
32536822364,90
43387865530,84
21690665133,12
32536325947,49
32537712004,88
10854806176,78
32537712006,68
32540739780,3
21698609644,50
32536142188,9
32536142193,36
32537524345,15
32537670607,84
32537670608,100
32539483970,43
32539483971,42
32539483972,88
32541818002,37
43389239284,90
43389577362,88
43390852453,21
43390852454,25
43393207875,70
32539591493,36
32541030672,28
32541716147,90
1712360,91
32541716140,22
10849003507,50
10855822271,74
32538668269,46
32539591488,69
32541398016,94
32536325950,95
32539591487,59
32540739777,19
32541716151,79
32541716154,96
32536063295,34
32536063298,100
32536063301,97
32536063303,98
32536063306,88
32536063309,9
32536063312,54
32536063321,73
32536063328,91
32536157122,6
32536157126,68
32536170905,9
32536494815,69
32536649581,46
32537470461,7
32537530546,80
32537530548,91
32537530550,7
32537530552,93
32537530554,81
32537530556,74
32537530558,19
32537530560,29
32537530562,19
32537530564,66
32538676374,3
32538676375,92
32539655937,53
32539655939,11
32539655941,28
32539655942,44
32539655944,59
32539655946,99
32539655948,72
32539655953,55
32539868877,23
32539897381,13
32540595639,78
32541596081,81
32541596084,78
32541596088,18
32541596091,10
32541596096,43
32541596100,11
32541940070,16
32542217253,83
10856584487,82
32536238535,69
10846954041,87
17126560,3
10856687902,87
10856687896,51
32538687187,41
32540596956,93
32537712007,97
5973889,54
32539591492,2
32537712009,71
32538900308,71
32541463934,10
32539868762,80
32536112356,87
21695451877,42
32535958378,37
32536349754,21
32536349761,20
32536349762,65
32536349768,15
32536649583,64
32537656995,82
32537656997,16
32539598601,70
32539598602,92
32541788173,82
32541788179,47
32541979095,59
32536325946,51
10847672283,54
10849013831,33
21708631138,26
32536041899,62
32536127473,51
32536141772,36
32536141790,95
32536141794,56
32536141975,92
32536141976,83
32536141977,94
32536141979,85
32536141980,30
32536141981,19
32536141984,46
32536141985,39
32536150527,4
32536150530,34
32536150614,48
32536150617,46
32536150619,42
32536150622,48
32536150625,94
32536150628,91
32536150630,53
32536150632,63
32536230869,54
32538368504,80
32538368510,88
32538368513,32
32538376550,28
32538376555,98
32538376559,7
32538376562,46
32538376600,1
32538376605,55
32538376623,41
32538376627,69
32538376631,51
32538505661,79
32538505664,11
32538505667,59
32538505670,98
32538505673,45
32538505677,7
32538505682,63
32538505686,87
32538687258,19
32538687263,27
32538687923,78
32539607653,56
32540740297,10
32540740301,9
32540740303,50
32540747218,39
32540798773,43
32540798788,100
32540798790,68
32540798793,39
32540798795,56
32540798798,52
32540798801,16
32540806238,81
32540806295,3
32540806298,33
32540806302,2
32540806319,74
32540806323,55
32540921062,98
32541339828,69
32541339958,88
32541339966,85
32541339970,100
32541339972,52
32541453631,43
32541453714,34
32541453717,39
32541453744,30
32541454163,47
32541454166,40
32541454172,13
32541454187,38
32541454190,86
32537822749,67
32538531374,56
32539868848,15
32537711981,86
21692572840,4
21693836981,26
32538580711,45
32541716135,11
10849034653,38
32536238534,14
13355070,54
32536238532,20
10856916326,70
32538580714,51
10848790310,11
32537712498,80
32539461810,47
32538505155,99
32536325951,59
32538676371,13
32538377141,6
32536494809,4
32538422228,74
32538377138,1
10856805522,74
18056780,35
21690665225,30
21695451659,89
21695451656,56
32541344952,16
32538422231,31
10863286320,70
32541716128,46
43397559264,8
10850945851,70
32536018478,48
32536018491,51
21695451660,81
32538538203,20
32536656897,36
10854929376,47
32537712500,99
32536063291,42
32541575984,69
32536656895,25
32536656892,8
10847084736,58
10852490022,66
32536246184,73
32538538199,1
32540739772,3
32539591483,8
32536325962,6
32540739775,21
32541716123,84
10856799916,59
32536325963,32
32537711991,65
32539162704,75
32536325965,20
32539591482,35
10854695253,12
32537187144,83
10849669655,19
32536150325,28
32537830442,19
32541811332,47
32539162705,64
21700302311,33
10850945824,34
10850831518,3
32536171308,80
32536171346,92
32536171348,27
32536171354,39
32536171361,71
32536171367,4
32536349741,14
32536349745,86
32537656992,76
32537656993,28
32537822751,99
32537822753,39
32537822755,86
32539598600,72
32539599003,91
32539599005,68
32539599007,55
32539599009,11
32539599011,78
32540747165,9
32541737277,3
32541737282,61
32541737285,31
32541737287,26
32541737293,9
32541737295,50
32541979127,48
32540860526,30
32539591490,68
32540860523,78
43391778819,73
32536018501,86
32537300999,65
32537663301,80
32536072325,34
10854929695,18
10860069836,22
32535966856,67
32536072324,92
32541596730,96
32541259703,52
32536072302,73
32535966855,11
32541596736,34
10854929426,79
159475,34
10851034572,4
32541030502,51
32536042211,36
32539461415,82
10860069127,37
32539461414,74
32536319868,1
32537649251,55
32537649256,34
10860070125,13
32537649259,7
32537649257,34
10852281829,49
32541030505,15
32538680412,92
32539656753,28
254077,24
32541910284,60
32541910287,41
32541910289,52
32536042202,25
32538687894,35
32539461416,18
32538687888,36
10854903079,60
10854695840,74
32536238464,70
32536319936,80
10856805560,87
10858537489,63
32539461804,46
32536018418,10
32536018419,38
32537712485,29
10854806144,53
43395333618,24
54227528728,83
54227528730,96
10862981074,43
32539599428,29
32539599426,100
32539599424,51
32540909103,13
32540909106,42
21700799173,96
10849669523,8
10859888796,81
10854913244,96
21693102920,7
10846899706,64
32538505142,85
32538505140,47
10862981079,52
10856584505,38
10862981089,40
10852005198,58
21692014367,37
32538505136,44
43396933453,95
32538505133,97
32536063230,36
32537530530,18
32536063234,7
32536027280,75
32541596066,19
32540909991,28
32540595633,68
10854929375,1
32540595631,29
32541596069,95
32536063245,11
21697954102,64
21699945357,42
32536018431,74
32536018436,26
32536018447,54
32536018451,27
32536164535,43
32536286062,44
32536325967,46
32536325970,1
32536325972,57
32536325974,28
32536325978,77
32536325979,15
32536325987,81
32536325989,52
32536325998,94
32536326006,69
32536326007,44
32536326037,60
32536494791,36
32536494795,90
32536494805,37
32537162379,2
32537530538,58
32537711984,8
32537711986,87
32537711987,94
32537711989,57
32537712493,67
32537712495,25
32538676352,58
32538676355,4
32538676359,55
32538676363,28
32538676367,42
32539461807,73
32539591474,13
32539591475,25
32539591476,25
32539591477,98
32539591478,51
32539591479,13
32539591480,5
32539591481,50
32539599434,87
32539844747,80
32540822138,33
32540822141,32
32540919632,88
32541030641,33
32541030644,78
32541030651,96
32541030656,85
32541030661,57
32541030664,78
32541404522,59
32541716111,10
32541716114,68
32541716118,55
32541716120,42
32536480905,15
32540612324,32
21693836816,51
32536063221,90
10856916933,78
8841137,89
32537530524,69
32540612327,51
32540909101,56
32536027279,96
32536027264,1
32540909098,68
32536018401,83
32537712488,40
32540909095,29
32540909091,95
32536018412,68
32539599422,85
32536063218,26
32537530522,26
43396118319,90
43397531023,14
43397640347,64
32538635521,100
32536063214,67
10848790757,98
32536127168,97
7678724,95
10847672362,14
32540909988,90
10848790348,79
32537162456,57
32536063209,75
32539637209,45
10846953970,32
32539637205,5
32539637207,88
18056208,1
43394021667,74
10851034507,49
32540168077,6
32536063210,29
32536550584,100
10852143566,16
13355069,62
21690665090,30
32537162457,93
32539599418,28
32540718619,60
32540909088,80
32541137944,22
32541780001,58
43391778817,38
32541596064,86
13354842,3
32538369058,62
6808132,28
32537663210,68
65081512100,68
65084818307,67
65084818308,50
75917061859,86
32537525189,5
32539599321,29
32539759583,24
10860069124,83
32541590161,11
32541590154,53
32536028183,19
32538581814,39
32539759581,49
32537720460,8
32539598917,9
32539599334,49
2884452,55
32536103386,36
32536103387,55
32536178866,28
32536649551,93
32537162389,34
32537745516,71
32539462235,5
32539607250,55
32539607457,29
32539715702,95
32541810413,26
32541810415,20
32541888683,82
32541923637,62
32541453779,92
32536417541,12
10860070119,60
65079582277,76
32539648990,87
32541889125,24
21697954051,5
32537518311,31
32537530621,96
21695531374,84
32539648989,58
32537518309,100
11213421,4
32539763177,9
32539655987,63
32536063767,79
32539655973,70
10847672354,69
10863164571,57
10863241920,40
10863286662,29
21691316693,80
21691333393,82
21692943685,37
21693735432,11
21693837000,40
21695692036,69
21698202377,77
21698609728,86
21699945017,96
21699945042,56
21699945055,47
21699945111,68
32536027778,41
32536027796,57
32536027860,91
32536027876,31
32536294397,38
32537670602,81
32537670603,90
32537670604,27
32537670605,70
32537670606,93
32539483952,29
32539483953,35
32539483954,6
32539483955,60
32539483965,87
32539483966,70
32539483967,16
32539483968,77
32539614778,20
32541665251,99
32541776410,31
32541817986,52
32541817989,79
32541817994,26
43390852451,19
10846899548,78
32539637145,33
10848925813,26
10862869543,92
10862869536,23
32536055818,57
32539597746,49
10862869530,70
32541889122,88
21691735180,70
21691410252,98
43396118274,54
10846225276,41
65082126563,91
65082126564,93
65082126565,78
65082126566,25
65082126567,58
65082126568,48
65082430985,76
65082430992,22
65082671951,89
65083559269,79
65083559270,61
65083559271,24
65083719782,80
65084466573,21
65084488692,57
65084488698,5
65084488699,77
65084488700,63
65084488732,40
65084488733,88
65084488737,49
65086429855,62
65086429863,10
65086429870,31
65086429877,89
65086757861,47
65086757862,52
75917508329,95
75917508337,22
21693097035,67
32539655975,88
32536333405,40
32541581301,5
32540860619,4
14930468,100
32541596072,97
32536063263,14
16790471,2
32537530536,5
32536063260,19
32536063255,66
32540595628,98
3734177,9
32537530532,32
10850945796,55
32537530534,65
14930612,19
14930614,61
10845752970,71
10845752971,38
32539752480,65
43391778934,51
32537530526,79
32536142833,43
32537830954,72
32541788077,25
254200,27
10848784166,66
32536048545,36
32537649977,33
32539649012,81
10856585144,100
14930634,12
9486342,93
32541788079,99
32541788074,95
32536048542,21
32535937343,26
7678857,43
32541397700,91
32535937345,29
10847084546,75
10850910407,98
10852276043,46
32538538218,76
32540919245,52
32540861778,28
32539656013,88
32540861777,85
32537662870,13
10856584613,90
3334120,20
5314896,93
7678654,56
7678655,2
7678872,59
7678949,27
7678950,67
7678951,19
8841198,53
8841296,53
8841297,83
11213356,15
11213358,52
11213359,8
12090800,3
12090820,75
12090821,92
12090822,68
12090823,29
12090824,74
13186736,56
13186737,44
13355140,100
13355141,56
13355142,20
16455548,84
10845688768,84
10846697475,59
10847062078,50
10847672373,1
10848030231,59
10848030232,2
10848045247,11
10848045248,15
10849009321,60
10849009322,94
10849743264,63
10850037327,84
10850043731,76
10850043732,90
10850043733,82
10850043734,24
10850295865,100
10851176918,61
10851176920,2
10851871125,61
10852272105,6
10852374511,35
10852374555,94
10852374558,67
10852911229,74
10853470502,11
10853470503,25
10853470610,57
10854496781,40
10854496782,26
10854496783,97
10854496996,86
10854496999,31
10854497001,29
10854503055,65
10854591729,93
10854591730,67
10855351963,89
10855718896,37
10855718897,94
10855719044,62
10855822317,43
10855822405,25
10855822406,64
10857100600,95
10857208077,73
10857326066,60
10857432184,95
10858832698,84
10858832699,87
10859320849,14
10859484605,70
10859509735,45
10859509737,70
10859509739,88
10859509740,42
10859509741,56
10859672670,53
10859933783,80
10859933784,52
10862877305,57
10863626583,51
21691784181,47
21692014293,12
21692138973,85
21692572875,14
21695339203,68
21697758215,92
21697953928,56
32535937278,54
32535937284,80
32535937291,65
32535937293,79
32535937298,72
32535937308,12
32535937317,86
32535937319,82
32535937327,64
32535937334,56
32535937337,97
32535937341,70
32536012065,77
32536177671,21
32536177673,85
32536177676,69
32536177678,74
32536177680,84
32537649952,22
32537649954,99
32537649956,37
32537649957,46
32537649959,83
32537649960,33
32537649961,3
32537649963,77
32537649964,40
32537649966,32
32537649968,85
32537649970,16
32537649972,85
32537649973,7
32537649975,42
32537662862,20
32537662864,65
32537662866,70
32537662868,93
32537728977,84
32539648999,70
32539649000,26
32539649001,11
32539649002,57
32539649004,30
32539649005,53
32539649006,44
32539649007,31
32539649008,71
32539649009,52
32539649010,81
32539649011,79
32539656009,91
32539656011,79
32540718622,99
32541596198,4
32541596200,97
32541596206,1
32541596210,81
32541596212,98
32541889148,94
32541889161,86
32541889171,31
32541889175,3
32541889177,86
32541889180,2
43391778821,93
32536177651,16
32536177653,88
32536177658,69
32536177665,94
32536177668,30
32538635535,73
32539655997,90
32539655999,17
32539656001,47
32539656003,73
32539656005,29
32539656007,65
32541487732,63
32541596183,94
32541596187,44
32541596191,33
32541596194,43
43394019197,45
32540861776,77
32538687724,75
14940833,35
14940838,70
18968841,97
18968870,26
10849249928,20
10851034464,66
10851034571,43
10852909349,6
10854913245,13
10854913246,40
10855013499,78
10857308629,23
10857631977,1
10857817599,58
10859748311,48
10859888797,36
10859888904,13
21705523728,38
32536135026,78
32536135027,73
32536246193,17
32536246196,16
32537470622,65
32538580863,42
32538580867,7
32538687728,35
32538687731,44
32538742630,68
32540595001,30
32540595004,90
32540602793,57
32540747170,11
32540822103,82
8841214,86
10854929696,38
32541596177,70
32537662872,71
32540747277,62
32536319869,65
32536417156,6
32536142837,84
32536142840,49
32541931302,17
32536177689,19
32536177686,9
32536177683,38
32538369145,9
32541931308,86
32541931312,53
11213355,82
11213556,23
16784366,20
16935187,91
18031639,25
10845439872,96
10847233053,87
10848045133,2
10848679327,27
10849003049,95
10849581781,31
10849988710,13
10849988711,52
10851170553,60
10852281801,9
10853301345,39
10853637394,21
10854271232,29
10854271233,6
10857100470,35
10857321177,75
10857321178,89
10857322166,64
10858832627,13
10859509472,17
10859509473,55
10862869556,71
10862877572,22
10863626620,56
21691375193,95
21691679125,73
21693836947,25
21695452120,100
21695531288,7
21697953640,28
21699635311,82
32536012069,20
32536012075,42
32536386605,35
32537728979,52
32537728980,17
32538531383,8
32538538319,18
32539607464,52
32539663401,22
11447735,38
17126705,94
10848897831,70
10855718898,70
21691316483,89
32536156806,83
32536231737,27
32536231739,80
32536401907,54
32536401908,74
32537656403,67
32539614023,31
32540919279,17
32541787282,19
32541787285,45
32541787288,55
32537649979,26
32537656890,65
10859815972,88
32539656017,95
32539656015,2
32536417152,4
6807880,77
11213357,88
10848919553,53
10851794225,78
10852275406,54
10854928960,55
10856916280,12
32536386613,35
32536386616,74
32540919640,20
10845689028,100
32539162699,5
32538369142,45
32536143069,84
14940646,8
14940713,27
17309049,79
18968867,61
20020822,65
10847672329,43
10847672377,39
10849013856,58
10852909435,76
21690728743,36
21692178693,7
21693220205,79
21695451495,69
32536141960,77
32536326617,40
32536326621,35
32539752485,34
32540740376,28
32540740379,37
32541453658,17
32541721982,81
10859933859,29
21700302514,61
32536319892,5
32537649253,23
10851794228,94
10859968755,89
21697953680,83
32536319915,89
32537300959,13
32541029269,7
32537830955,45
32537830956,23
32536142843,85
43388699551,65
43388699554,51
43388699557,68
43391321945,60
43393945856,10
10851034556,68
10856805701,42
32541889189,24
32537649980,82
32537662874,66
32541596217,18
32541548111,98
11213518,93
13354849,37
16784365,77
16935186,8
10845752974,31
10846984944,56
10847813422,71
10848678898,5
10849003482,60
10850037138,83
10850254018,45
10850999392,19
10851237523,24
10853301271,88
10854591433,83
10855718993,65
10856546256,61
10857322161,55
10857431767,24
10857431768,96
10858582005,37
10858582006,10
10859509244,63
10859509353,98
21693837171,53
21695451720,89
21698609497,69
32536012067,40
32537728978,43
32537816053,86
32539462352,16
32539752659,47
75931643455,73
75932676307,70
32541339429,70
32538580870,63
32535937347,89
32537649983,99
32538538215,84
32536656917,39
32536655436,87
32537670609,21
32537735094,90
32539483973,92
32539614783,89
32539614790,83
32540120215,19
43389221465,47
43389221466,90
43393207876,58
65081716973,83
65081716974,88
65081716975,100
65081716995,18
65081716996,32
65081717056,34
65081717057,51
65081865372,80
65082161157,89
65082430384,56
65082857817,30
65082857818,88
65083230888,86
65084400871,53
65084818257,53
65084818258,88
65084818259,56
65084818260,35
65085479404,87
65085479410,94
65086068315,39
65086068316,16
65086068399,59
65086068400,54
65086068401,27
65086878899,13
75917061835,58
75917061836,61
75917318172,49
75917508235,80
75931586760,92
75931586816,81
75931586819,6
75931586823,97
75931586976,100
75931803268,98
75931869589,99
75931887595,2
75932155298,41
75932155578,27
75932155692,76
75933199942,24
75933199943,57
75933199944,79
75933471442,98
75933525788,58
75934011208,2
32538580855,84
10852276147,50
32540594998,14
32536406767,47
32535937242,76
32537649946,84
32537530623,35
32536177612,28
32541596149,30
32541596153,57
10856805518,92
10848790344,87
21699635183,48
32536177615,11
32536177618,37
32536417117,51
10856805407,7
32537187165,15
32541889136,11
32537649948,45
32537187166,65
32539648996,10
14930628,63
14930630,89
14930631,78
16455549,31
16784361,87
16784362,30
16784363,31
16784364,59
18056253,50
18056789,62
18056790,77
19551689,30
10845752972,5
10845752973,71
10848193397,31
10850043694,91
10852837797,95
10857100920,70
10862870537,53
10863163280,6
10863163711,59
10863280996,46
10863285663,17
21691315678,31
21691672792,84
21692111252,19
21693096985,63
21693102956,49
21699635275,43
32537816383,44
32541589015,95
32541589018,42
32536177647,4
